,NO.,DATE,TIME,TEMPERATURE,RELATIVE-HUMIDITY,DEW-POINT,GPP,DATETIME
6136,6137,03-17-2022,03:35:17,26.5,24.4,4.5,36.6,2022-03-17 03:35:17
6137,6138,03-17-2022,03:36:17,26.5,24.4,4.5,36.6,2022-03-17 03:36:17
6138,6139,03-17-2022,03:37:17,26.6,24.3,4.5,36.6,2022-03-17 03:37:17
6139,6140,03-17-2022,03:38:17,26.7,24.3,4.6,36.8,2022-03-17 03:38:17
6140,6141,03-17-2022,03:39:17,26.7,24.3,4.6,36.8,2022-03-17 03:39:17
6141,6142,03-17-2022,03:40:17,26.7,24.3,4.6,36.8,2022-03-17 03:40:17
6142,6143,03-17-2022,03:41:17,26.7,24.2,4.5,36.7,2022-03-17 03:41:17
6143,6144,03-17-2022,03:42:17,26.8,24.2,4.6,36.9,2022-03-17 03:42:17
6144,6145,03-17-2022,03:43:17,26.8,24.1,4.6,36.7,2022-03-17 03:43:17
6145,6146,03-17-2022,03:44:17,26.8,24.2,4.6,36.9,2022-03-17 03:44:17
6146,6147,03-17-2022,03:45:17,26.9,24.1,4.6,37.0,2022-03-17 03:45:17
6147,6148,03-17-2022,03:46:17,26.9,24.1,4.6,37.0,2022-03-17 03:46:17
6148,6149,03-17-2022,03:47:17,26.9,24.1,4.6,37.0,2022-03-17 03:47:17
6149,6150,03-17-2022,03:48:17,27.0,24.0,4.7,37.0,2022-03-17 03:48:17
6150,6151,03-17-2022,03:49:17,27.0,24.0,4.7,37.0,2022-03-17 03:49:17
6151,6152,03-17-2022,03:50:17,27.0,23.9,4.6,36.9,2022-03-17 03:50:17
6152,6153,03-17-2022,03:51:17,27.1,23.9,4.7,37.1,2022-03-17 03:51:17
6153,6154,03-17-2022,03:52:17,27.1,23.9,4.7,37.1,2022-03-17 03:52:17
6154,6155,03-17-2022,03:53:17,27.2,23.9,4.8,37.3,2022-03-17 03:53:17
6155,6156,03-17-2022,03:54:17,27.2,23.9,4.8,37.3,2022-03-17 03:54:17
6156,6157,03-17-2022,03:55:17,27.2,23.9,4.8,37.3,2022-03-17 03:55:17
6157,6158,03-17-2022,03:56:17,27.2,23.8,4.7,37.2,2022-03-17 03:56:17
6158,6159,03-17-2022,03:57:17,27.3,23.8,4.8,37.4,2022-03-17 03:57:17
6159,6160,03-17-2022,03:58:17,27.3,23.7,4.7,37.2,2022-03-17 03:58:17
6160,6161,03-17-2022,03:59:17,27.3,23.8,4.8,37.4,2022-03-17 03:59:17
6161,6162,03-17-2022,04:00:17,27.3,23.7,4.7,37.2,2022-03-17 04:00:17
6162,6163,03-17-2022,04:01:17,27.3,23.7,4.7,37.2,2022-03-17 04:01:17
6163,6164,03-17-2022,04:02:17,27.3,23.8,4.8,37.4,2022-03-17 04:02:17
6164,6165,03-17-2022,04:03:17,27.3,23.8,4.8,37.4,2022-03-17 04:03:17
6165,6166,03-17-2022,04:04:17,27.3,23.8,4.8,37.4,2022-03-17 04:04:17
6166,6167,03-17-2022,04:05:17,27.3,23.8,4.8,37.4,2022-03-17 04:05:17
6167,6168,03-17-2022,04:06:17,27.2,23.9,4.8,37.3,2022-03-17 04:06:17
6168,6169,03-17-2022,04:07:17,27.2,23.9,4.8,37.3,2022-03-17 04:07:17
6169,6170,03-17-2022,04:08:17,27.2,23.9,4.8,37.3,2022-03-17 04:08:17
6170,6171,03-17-2022,04:09:17,27.2,24.0,4.8,37.5,2022-03-17 04:09:17
6171,6172,03-17-2022,04:10:17,27.1,24.0,4.8,37.2,2022-03-17 04:10:17
6172,6173,03-17-2022,04:11:17,27.1,24.1,4.8,37.4,2022-03-17 04:11:17
6173,6174,03-17-2022,04:12:17,27.1,24.2,4.9,37.6,2022-03-17 04:12:17
6174,6175,03-17-2022,04:13:17,27.1,24.2,4.9,37.6,2022-03-17 04:13:17
6175,6176,03-17-2022,04:14:17,27.1,24.3,4.9,37.7,2022-03-17 04:14:17
6176,6177,03-17-2022,04:15:17,27.0,24.3,4.9,37.5,2022-03-17 04:15:17
6177,6178,03-17-2022,04:16:17,27.0,24.4,4.9,37.7,2022-03-17 04:16:17
6178,6179,03-17-2022,04:17:17,27.0,24.4,4.9,37.7,2022-03-17 04:17:17
6179,6180,03-17-2022,04:18:17,27.0,24.5,5.0,37.8,2022-03-17 04:18:17
6180,6181,03-17-2022,04:19:17,26.9,24.5,4.9,37.6,2022-03-17 04:19:17
6181,6182,03-17-2022,04:20:17,26.9,24.5,4.9,37.6,2022-03-17 04:20:17
6182,6183,03-17-2022,04:21:17,26.9,24.5,4.9,37.6,2022-03-17 04:21:17
6183,6184,03-17-2022,04:22:17,26.9,24.6,4.9,37.7,2022-03-17 04:22:17
6184,6185,03-17-2022,04:23:17,26.8,24.7,4.9,37.7,2022-03-17 04:23:17
6185,6186,03-17-2022,04:24:17,26.8,24.7,4.9,37.7,2022-03-17 04:24:17
6186,6187,03-17-2022,04:25:17,26.8,24.7,4.9,37.7,2022-03-17 04:25:17
6187,6188,03-17-2022,04:26:17,26.8,24.8,5.0,37.8,2022-03-17 04:26:17
6188,6189,03-17-2022,04:27:17,26.7,24.8,4.9,37.6,2022-03-17 04:27:17
6189,6190,03-17-2022,04:28:17,26.7,24.9,4.9,37.8,2022-03-17 04:28:17
6190,6191,03-17-2022,04:29:17,26.7,24.9,4.9,37.8,2022-03-17 04:29:17
6191,6192,03-17-2022,04:30:17,26.7,25.0,5.0,37.9,2022-03-17 04:30:17
6192,6193,03-17-2022,04:31:17,26.7,25.0,5.0,37.9,2022-03-17 04:31:17
6193,6194,03-17-2022,04:32:17,26.7,25.1,5.1,38.1,2022-03-17 04:32:17
6194,6195,03-17-2022,04:33:17,26.6,25.1,5.0,37.8,2022-03-17 04:33:17
6195,6196,03-17-2022,04:34:17,26.6,25.1,5.0,37.8,2022-03-17 04:34:17
6196,6197,03-17-2022,04:35:17,26.5,25.1,4.9,37.6,2022-03-17 04:35:17
6197,6198,03-17-2022,04:36:17,26.6,25.2,5.0,38.0,2022-03-17 04:36:17
6198,6199,03-17-2022,04:37:17,26.5,25.2,5.0,37.8,2022-03-17 04:37:17
6199,6200,03-17-2022,04:38:17,26.5,25.3,5.0,37.9,2022-03-17 04:38:17
6200,6201,03-17-2022,04:39:17,26.5,25.3,5.0,37.9,2022-03-17 04:39:17
6201,6202,03-17-2022,04:40:17,26.5,25.4,5.1,38.1,2022-03-17 04:40:17
6202,6203,03-17-2022,04:41:17,26.5,25.4,5.1,38.1,2022-03-17 04:41:17
6203,6204,03-17-2022,04:42:17,26.5,25.4,5.1,38.1,2022-03-17 04:42:17
6204,6205,03-17-2022,04:43:17,26.4,25.5,5.0,38.0,2022-03-17 04:43:17
6205,6206,03-17-2022,04:44:17,26.4,25.5,5.0,38.0,2022-03-17 04:44:17
6206,6207,03-17-2022,04:45:17,26.4,25.6,5.1,38.1,2022-03-17 04:45:17
6207,6208,03-17-2022,04:46:17,26.4,25.6,5.1,38.1,2022-03-17 04:46:17
6208,6209,03-17-2022,04:47:17,26.4,25.7,5.1,38.3,2022-03-17 04:47:17
6209,6210,03-17-2022,04:48:17,26.4,25.7,5.1,38.3,2022-03-17 04:48:17
6210,6211,03-17-2022,04:49:17,26.4,25.7,5.1,38.3,2022-03-17 04:49:17
6211,6212,03-17-2022,04:50:17,26.4,25.7,5.1,38.3,2022-03-17 04:50:17
6212,6213,03-17-2022,04:51:17,26.4,25.7,5.1,38.3,2022-03-17 04:51:17
6213,6214,03-17-2022,04:52:17,26.5,25.7,5.2,38.5,2022-03-17 04:52:17
6214,6215,03-17-2022,04:53:17,26.5,25.7,5.2,38.5,2022-03-17 04:53:17
6215,6216,03-17-2022,04:54:17,26.5,25.8,5.3,38.7,2022-03-17 04:54:17
6216,6217,03-17-2022,04:55:17,26.5,25.8,5.3,38.7,2022-03-17 04:55:17
6217,6218,03-17-2022,04:56:17,26.5,25.8,5.3,38.7,2022-03-17 04:56:17
6218,6219,03-17-2022,04:57:17,26.5,25.8,5.3,38.7,2022-03-17 04:57:17
6219,6220,03-17-2022,04:58:17,26.6,25.8,5.4,38.9,2022-03-17 04:58:17
6220,6221,03-17-2022,04:59:17,26.6,25.8,5.4,38.9,2022-03-17 04:59:17
6221,6222,03-17-2022,05:00:17,26.7,25.7,5.4,39.0,2022-03-17 05:00:17
6222,6223,03-17-2022,05:01:17,26.7,25.7,5.4,39.0,2022-03-17 05:01:17
6223,6224,03-17-2022,05:02:17,26.7,25.7,5.4,39.0,2022-03-17 05:02:17
6224,6225,03-17-2022,05:03:17,26.7,25.6,5.3,38.8,2022-03-17 05:03:17
6225,6226,03-17-2022,05:04:17,26.8,25.6,5.4,39.1,2022-03-17 05:04:17
6226,6227,03-17-2022,05:05:17,26.8,25.6,5.4,39.1,2022-03-17 05:05:17
6227,6228,03-17-2022,05:06:17,26.8,25.6,5.4,39.1,2022-03-17 05:06:17
6228,6229,03-17-2022,05:07:17,26.8,25.5,5.4,38.9,2022-03-17 05:07:17
6229,6230,03-17-2022,05:08:17,26.9,25.5,5.5,39.1,2022-03-17 05:08:17
6230,6231,03-17-2022,05:09:17,26.9,25.5,5.5,39.1,2022-03-17 05:09:17
6231,6232,03-17-2022,05:10:17,27.0,25.4,5.5,39.2,2022-03-17 05:10:17
6232,6233,03-17-2022,05:11:17,27.0,25.4,5.5,39.2,2022-03-17 05:11:17
6233,6234,03-17-2022,05:12:17,27.1,25.4,5.6,39.4,2022-03-17 05:12:17
6234,6235,03-17-2022,05:13:17,27.1,25.3,5.5,39.3,2022-03-17 05:13:17
6235,6236,03-17-2022,05:14:17,27.1,25.2,5.5,39.1,2022-03-17 05:14:17
6236,6237,03-17-2022,05:15:17,27.2,25.2,5.5,39.4,2022-03-17 05:15:17
6237,6238,03-17-2022,05:16:17,27.2,25.2,5.5,39.4,2022-03-17 05:16:17
6238,6239,03-17-2022,05:17:17,27.2,25.2,5.5,39.4,2022-03-17 05:17:17
6239,6240,03-17-2022,05:18:17,27.3,25.1,5.6,39.4,2022-03-17 05:18:17
6240,6241,03-17-2022,05:19:17,27.3,25.1,5.6,39.4,2022-03-17 05:19:17
6241,6242,03-17-2022,05:20:17,27.4,25.0,5.6,39.5,2022-03-17 05:20:17
6242,6243,03-17-2022,05:21:17,27.4,25.0,5.6,39.5,2022-03-17 05:21:17
6243,6244,03-17-2022,05:22:17,27.4,25.0,5.6,39.5,2022-03-17 05:22:17
6244,6245,03-17-2022,05:23:17,27.4,24.9,5.5,39.4,2022-03-17 05:23:17
6245,6246,03-17-2022,05:24:17,27.5,24.9,5.6,39.6,2022-03-17 05:24:17
6246,6247,03-17-2022,05:25:17,27.5,24.9,5.6,39.6,2022-03-17 05:25:17
6247,6248,03-17-2022,05:26:17,27.5,24.8,5.6,39.4,2022-03-17 05:26:17
6248,6249,03-17-2022,05:27:17,27.5,24.9,5.6,39.6,2022-03-17 05:27:17
6249,6250,03-17-2022,05:28:17,27.5,24.9,5.6,39.6,2022-03-17 05:28:17
6250,6251,03-17-2022,05:29:17,27.5,24.9,5.6,39.6,2022-03-17 05:29:17
6251,6252,03-17-2022,05:30:17,27.5,24.9,5.6,39.6,2022-03-17 05:30:17
6252,6253,03-17-2022,05:31:17,27.5,24.9,5.6,39.6,2022-03-17 05:31:17
6253,6254,03-17-2022,05:32:17,27.5,24.9,5.6,39.6,2022-03-17 05:32:17
6254,6255,03-17-2022,05:33:17,27.5,25.0,5.7,39.7,2022-03-17 05:33:17
6255,6256,03-17-2022,05:34:17,27.5,25.0,5.7,39.7,2022-03-17 05:34:17
6256,6257,03-17-2022,05:35:17,27.4,25.1,5.7,39.7,2022-03-17 05:35:17
6257,6258,03-17-2022,05:36:17,27.4,25.1,5.7,39.7,2022-03-17 05:36:17
6258,6259,03-17-2022,05:37:17,27.4,25.2,5.7,39.8,2022-03-17 05:37:17
6259,6260,03-17-2022,05:38:17,27.3,25.2,5.6,39.6,2022-03-17 05:38:17
6260,6261,03-17-2022,05:39:17,27.3,25.3,5.7,39.8,2022-03-17 05:39:17
6261,6262,03-17-2022,05:40:17,27.3,25.4,5.7,39.9,2022-03-17 05:40:17
6262,6263,03-17-2022,05:41:17,27.3,25.4,5.7,39.9,2022-03-17 05:41:17
6263,6264,03-17-2022,05:42:17,27.2,25.5,5.7,39.8,2022-03-17 05:42:17
6264,6265,03-17-2022,05:43:17,27.2,25.5,5.7,39.8,2022-03-17 05:43:17
6265,6266,03-17-2022,05:44:17,27.2,25.5,5.7,39.8,2022-03-17 05:44:17
6266,6267,03-17-2022,05:45:17,27.1,25.6,5.7,39.8,2022-03-17 05:45:17
6267,6268,03-17-2022,05:46:17,27.1,25.6,5.7,39.8,2022-03-17 05:46:17
6268,6269,03-17-2022,05:47:17,27.1,25.7,5.7,39.9,2022-03-17 05:47:17
6269,6270,03-17-2022,05:48:17,27.1,25.8,5.8,40.1,2022-03-17 05:48:17
6270,6271,03-17-2022,05:49:17,27.0,25.8,5.7,39.8,2022-03-17 05:49:17
6271,6272,03-17-2022,05:50:17,27.0,25.9,5.8,40.0,2022-03-17 05:50:17
6272,6273,03-17-2022,05:51:17,27.0,25.9,5.8,40.0,2022-03-17 05:51:17
6273,6274,03-17-2022,05:52:17,27.0,26.0,5.8,40.1,2022-03-17 05:52:17
6274,6275,03-17-2022,05:53:17,27.0,26.0,5.8,40.1,2022-03-17 05:53:17
6275,6276,03-17-2022,05:54:17,26.9,26.1,5.8,40.1,2022-03-17 05:54:17
6276,6277,03-17-2022,05:55:17,26.9,26.2,5.8,40.2,2022-03-17 05:55:17
6277,6278,03-17-2022,05:56:17,26.9,26.3,5.9,40.4,2022-03-17 05:56:17
6278,6279,03-17-2022,05:57:17,26.9,26.3,5.9,40.4,2022-03-17 05:57:17
6279,6280,03-17-2022,05:58:17,26.8,26.4,5.9,40.3,2022-03-17 05:58:17
6280,6281,03-17-2022,05:59:17,26.8,26.5,5.9,40.4,2022-03-17 05:59:17
6281,6282,03-17-2022,06:00:17,26.8,26.5,5.9,40.4,2022-03-17 06:00:17
6282,6283,03-17-2022,06:01:17,26.8,26.6,6.0,40.6,2022-03-17 06:01:17
6283,6284,03-17-2022,06:02:17,26.7,26.7,6.0,40.5,2022-03-17 06:02:17
6284,6285,03-17-2022,06:03:17,26.7,26.7,6.0,40.5,2022-03-17 06:03:17
6285,6286,03-17-2022,06:04:17,26.7,26.8,6.0,40.7,2022-03-17 06:04:17
6286,6287,03-17-2022,06:05:17,26.7,26.8,6.0,40.7,2022-03-17 06:05:17
6287,6288,03-17-2022,06:06:17,26.6,26.9,6.0,40.6,2022-03-17 06:06:17
6288,6289,03-17-2022,06:07:17,26.6,26.9,6.0,40.6,2022-03-17 06:07:17
6289,6290,03-17-2022,06:08:17,26.6,27.0,6.0,40.7,2022-03-17 06:08:17
6290,6291,03-17-2022,06:09:17,26.6,27.1,6.1,40.9,2022-03-17 06:09:17
6291,6292,03-17-2022,06:10:17,26.6,27.1,6.1,40.9,2022-03-17 06:10:17
6292,6293,03-17-2022,06:11:17,26.5,27.1,6.0,40.6,2022-03-17 06:11:17
6293,6294,03-17-2022,06:12:17,26.5,27.2,6.1,40.8,2022-03-17 06:12:17
6294,6295,03-17-2022,06:13:17,26.5,27.3,6.1,40.9,2022-03-17 06:13:17
6295,6296,03-17-2022,06:14:17,26.5,27.2,6.1,40.8,2022-03-17 06:14:17
6296,6297,03-17-2022,06:15:17,26.5,27.4,6.2,41.1,2022-03-17 06:15:17
6297,6298,03-17-2022,06:16:17,26.5,27.5,6.2,41.2,2022-03-17 06:16:17
6298,6299,03-17-2022,06:17:17,26.5,27.5,6.2,41.2,2022-03-17 06:17:17
6299,6300,03-17-2022,06:18:17,26.4,27.6,6.2,41.2,2022-03-17 06:18:17
6300,6301,03-17-2022,06:19:17,26.4,27.6,6.2,41.2,2022-03-17 06:19:17
6301,6302,03-17-2022,06:20:17,26.5,27.7,6.3,41.5,2022-03-17 06:20:17
6302,6303,03-17-2022,06:21:17,26.4,27.6,6.2,41.2,2022-03-17 06:21:17
6303,6304,03-17-2022,06:22:17,26.4,27.7,6.2,41.3,2022-03-17 06:22:17
6304,6305,03-17-2022,06:23:17,26.4,27.7,6.2,41.3,2022-03-17 06:23:17
6305,6306,03-17-2022,06:24:17,26.4,27.8,6.3,41.5,2022-03-17 06:24:17
6306,6307,03-17-2022,06:25:17,26.4,27.7,6.2,41.3,2022-03-17 06:25:17
6307,6308,03-17-2022,06:26:17,26.5,27.8,6.4,41.7,2022-03-17 06:26:17
6308,6309,03-17-2022,06:27:17,26.4,27.8,6.3,41.5,2022-03-17 06:27:17
6309,6310,03-17-2022,06:28:17,26.5,27.8,6.4,41.7,2022-03-17 06:28:17
6310,6311,03-17-2022,06:29:17,26.5,27.8,6.4,41.7,2022-03-17 06:29:17
6311,6312,03-17-2022,06:30:17,26.5,27.9,6.4,41.9,2022-03-17 06:30:17
6312,6313,03-17-2022,06:31:17,26.5,27.9,6.4,41.9,2022-03-17 06:31:17
6313,6314,03-17-2022,06:32:17,26.5,27.8,6.4,41.7,2022-03-17 06:32:17
6314,6315,03-17-2022,06:33:17,26.6,27.9,6.5,42.1,2022-03-17 06:33:17
6315,6316,03-17-2022,06:34:17,26.6,27.8,6.5,41.9,2022-03-17 06:34:17
6316,6317,03-17-2022,06:35:17,26.6,27.9,6.5,42.1,2022-03-17 06:35:17
6317,6318,03-17-2022,06:36:17,26.6,27.8,6.5,41.9,2022-03-17 06:36:17
6318,6319,03-17-2022,06:37:17,26.7,27.9,6.6,42.4,2022-03-17 06:37:17
6319,6320,03-17-2022,06:38:17,26.7,27.8,6.5,42.2,2022-03-17 06:38:17
6320,6321,03-17-2022,06:39:17,26.7,27.8,6.5,42.2,2022-03-17 06:39:17
6321,6322,03-17-2022,06:40:17,26.7,27.7,6.5,42.0,2022-03-17 06:40:17
6322,6323,03-17-2022,06:41:17,26.8,27.7,6.6,42.3,2022-03-17 06:41:17
6323,6324,03-17-2022,06:42:17,26.8,27.6,6.5,42.1,2022-03-17 06:42:17
6324,6325,03-17-2022,06:43:17,26.8,27.6,6.5,42.1,2022-03-17 06:43:17
6325,6326,03-17-2022,06:44:17,26.9,27.6,6.6,42.4,2022-03-17 06:44:17
6326,6327,03-17-2022,06:45:17,26.9,27.6,6.6,42.4,2022-03-17 06:45:17
6327,6328,03-17-2022,06:46:17,27.0,27.5,6.6,42.5,2022-03-17 06:46:17
6328,6329,03-17-2022,06:47:17,27.0,27.4,6.6,42.3,2022-03-17 06:47:17
6329,6330,03-17-2022,06:48:17,27.0,27.4,6.6,42.3,2022-03-17 06:48:17
6330,6331,03-17-2022,06:49:17,27.0,27.4,6.6,42.3,2022-03-17 06:49:17
6331,6332,03-17-2022,06:50:17,27.1,27.4,6.7,42.6,2022-03-17 06:50:17
6332,6333,03-17-2022,06:51:17,27.1,27.4,6.7,42.6,2022-03-17 06:51:17
6333,6334,03-17-2022,06:52:17,27.1,27.4,6.7,42.6,2022-03-17 06:52:17
6334,6335,03-17-2022,06:53:17,27.1,27.4,6.7,42.6,2022-03-17 06:53:17
6335,6336,03-17-2022,06:54:17,27.2,27.4,6.8,42.8,2022-03-17 06:54:17
6336,6337,03-17-2022,06:55:17,27.2,27.4,6.8,42.8,2022-03-17 06:55:17
6337,6338,03-17-2022,06:56:17,27.2,27.4,6.8,42.8,2022-03-17 06:56:17
6338,6339,03-17-2022,06:57:17,27.2,27.4,6.8,42.8,2022-03-17 06:57:17
6339,6340,03-17-2022,06:58:17,27.2,27.4,6.8,42.8,2022-03-17 06:58:17
6340,6341,03-17-2022,06:59:17,27.1,27.4,6.7,42.6,2022-03-17 06:59:17
6341,6342,03-17-2022,07:00:17,27.1,27.5,6.7,42.7,2022-03-17 07:00:17
6342,6343,03-17-2022,07:01:17,27.1,27.4,6.7,42.6,2022-03-17 07:01:17
6343,6344,03-17-2022,07:02:17,27.1,27.4,6.7,42.6,2022-03-17 07:02:17
6344,6345,03-17-2022,07:03:17,27.1,27.6,6.8,42.9,2022-03-17 07:03:17
6345,6346,03-17-2022,07:04:17,27.0,27.6,6.7,42.6,2022-03-17 07:04:17
6346,6347,03-17-2022,07:05:17,27.0,27.6,6.7,42.6,2022-03-17 07:05:17
6347,6348,03-17-2022,07:06:17,27.0,27.6,6.7,42.6,2022-03-17 07:06:17
6348,6349,03-17-2022,07:07:17,27.0,27.7,6.7,42.8,2022-03-17 07:07:17
6349,6350,03-17-2022,07:08:17,26.9,27.7,6.7,42.5,2022-03-17 07:08:17
6350,6351,03-17-2022,07:09:17,26.9,27.8,6.7,42.7,2022-03-17 07:09:17
6351,6352,03-17-2022,07:10:17,26.9,27.8,6.7,42.7,2022-03-17 07:10:17
6352,6353,03-17-2022,07:11:17,26.9,27.9,6.8,42.9,2022-03-17 07:11:17
6353,6354,03-17-2022,07:12:17,26.8,27.9,6.7,42.6,2022-03-17 07:12:17
6354,6355,03-17-2022,07:13:17,26.8,27.9,6.7,42.6,2022-03-17 07:13:17
6355,6356,03-17-2022,07:14:17,26.8,28.0,6.7,42.8,2022-03-17 07:14:17
6356,6357,03-17-2022,07:15:17,26.8,28.0,6.7,42.8,2022-03-17 07:15:17
6357,6358,03-17-2022,07:16:17,26.8,28.0,6.7,42.8,2022-03-17 07:16:17
6358,6359,03-17-2022,07:17:17,26.7,28.1,6.7,42.7,2022-03-17 07:17:17
6359,6360,03-17-2022,07:18:17,26.7,28.1,6.7,42.7,2022-03-17 07:18:17
6360,6361,03-17-2022,07:19:17,26.7,28.2,6.7,42.8,2022-03-17 07:19:17
6361,6362,03-17-2022,07:20:17,26.7,28.3,6.8,43.0,2022-03-17 07:20:17
6362,6363,03-17-2022,07:21:17,26.7,28.3,6.8,43.0,2022-03-17 07:21:17
6363,6364,03-17-2022,07:22:17,26.7,28.3,6.8,43.0,2022-03-17 07:22:17
6364,6365,03-17-2022,07:23:17,26.7,28.3,6.8,43.0,2022-03-17 07:23:17
6365,6366,03-17-2022,07:24:17,26.6,28.3,6.7,42.7,2022-03-17 07:24:17
6366,6367,03-17-2022,07:25:17,26.6,28.4,6.8,42.9,2022-03-17 07:25:17
6367,6368,03-17-2022,07:26:17,26.6,28.4,6.8,42.9,2022-03-17 07:26:17
6368,6369,03-17-2022,07:27:17,26.6,28.5,6.8,43.0,2022-03-17 07:27:17
6369,6370,03-17-2022,07:28:17,26.5,28.5,6.7,42.8,2022-03-17 07:28:17
6370,6371,03-17-2022,07:29:17,26.6,28.6,6.9,43.2,2022-03-17 07:29:17
6371,6372,03-17-2022,07:30:17,26.5,28.6,6.8,42.9,2022-03-17 07:30:17
6372,6373,03-17-2022,07:31:17,26.5,28.6,6.8,42.9,2022-03-17 07:31:17
6373,6374,03-17-2022,07:32:17,26.5,28.7,6.8,43.1,2022-03-17 07:32:17
6374,6375,03-17-2022,07:33:17,26.5,28.7,6.8,43.1,2022-03-17 07:33:17
6375,6376,03-17-2022,07:34:17,26.4,28.7,6.7,42.8,2022-03-17 07:34:17
6376,6377,03-17-2022,07:35:17,26.4,28.7,6.7,42.8,2022-03-17 07:35:17
6377,6378,03-17-2022,07:36:17,26.4,28.7,6.7,42.8,2022-03-17 07:36:17
6378,6379,03-17-2022,07:37:17,26.4,28.8,6.8,43.0,2022-03-17 07:37:17
6379,6380,03-17-2022,07:38:17,26.4,28.9,6.8,43.1,2022-03-17 07:38:17
6380,6381,03-17-2022,07:39:17,26.4,28.9,6.8,43.1,2022-03-17 07:39:17
6381,6382,03-17-2022,07:40:17,26.4,28.9,6.8,43.1,2022-03-17 07:40:17
6382,6383,03-17-2022,07:41:17,26.5,28.8,6.9,43.2,2022-03-17 07:41:17
6383,6384,03-17-2022,07:42:17,26.5,28.8,6.9,43.2,2022-03-17 07:42:17
6384,6385,03-17-2022,07:43:17,26.5,28.8,6.9,43.2,2022-03-17 07:43:17
6385,6386,03-17-2022,07:44:17,26.5,28.7,6.8,43.1,2022-03-17 07:44:17
6386,6387,03-17-2022,07:45:17,26.6,28.6,6.9,43.2,2022-03-17 07:45:17
6387,6388,03-17-2022,07:46:17,26.6,28.5,6.8,43.0,2022-03-17 07:46:17
6388,6389,03-17-2022,07:47:17,26.7,28.5,6.9,43.3,2022-03-17 07:47:17
6389,6390,03-17-2022,07:48:17,26.7,28.4,6.8,43.1,2022-03-17 07:48:17
6390,6391,03-17-2022,07:49:17,26.7,28.4,6.8,43.1,2022-03-17 07:49:17
6391,6392,03-17-2022,07:50:17,26.8,28.3,6.9,43.2,2022-03-17 07:50:17
6392,6393,03-17-2022,07:51:17,26.8,28.2,6.8,43.1,2022-03-17 07:51:17
6393,6394,03-17-2022,07:52:17,26.8,28.1,6.8,42.9,2022-03-17 07:52:17
6394,6395,03-17-2022,07:53:17,26.9,28.1,6.9,43.2,2022-03-17 07:53:17
6395,6396,03-17-2022,07:54:17,26.9,28.0,6.8,43.0,2022-03-17 07:54:17
6396,6397,03-17-2022,07:55:17,27.0,27.9,6.8,43.1,2022-03-17 07:55:17
6397,6398,03-17-2022,07:56:17,27.0,27.9,6.8,43.1,2022-03-17 07:56:17
6398,6399,03-17-2022,07:57:17,27.1,27.8,6.9,43.2,2022-03-17 07:57:17
6399,6400,03-17-2022,07:58:17,27.1,27.7,6.8,43.1,2022-03-17 07:58:17
6400,6401,03-17-2022,07:59:17,27.2,27.7,6.9,43.3,2022-03-17 07:59:17
6401,6402,03-17-2022,08:00:17,27.3,27.6,6.9,43.4,2022-03-17 08:00:17
6402,6403,03-17-2022,08:01:17,27.4,27.4,6.9,43.3,2022-03-17 08:01:17
6403,6404,03-17-2022,08:02:17,27.5,27.2,6.9,43.3,2022-03-17 08:02:17
6404,6405,03-17-2022,08:03:17,27.7,27.0,7.0,43.5,2022-03-17 08:03:17
6405,6406,03-17-2022,08:04:17,27.8,26.8,6.9,43.4,2022-03-17 08:04:17
6406,6407,03-17-2022,08:05:17,27.9,26.7,7.0,43.5,2022-03-17 08:05:17
6407,6408,03-17-2022,08:06:17,28.0,26.5,6.9,43.4,2022-03-17 08:06:17
6408,6409,03-17-2022,08:07:17,28.1,26.4,7.0,43.5,2022-03-17 08:07:17
6409,6410,03-17-2022,08:08:17,28.2,26.3,7.0,43.6,2022-03-17 08:08:17
6410,6411,03-17-2022,08:09:17,28.3,26.2,7.0,43.7,2022-03-17 08:09:17
6411,6412,03-17-2022,08:10:17,28.4,26.1,7.1,43.8,2022-03-17 08:10:17
6412,6413,03-17-2022,08:11:17,28.4,25.9,7.0,43.4,2022-03-17 08:11:17
6413,6414,03-17-2022,08:12:17,28.5,25.9,7.0,43.7,2022-03-17 08:12:17
6414,6415,03-17-2022,08:13:17,28.5,25.7,6.9,43.3,2022-03-17 08:13:17
6415,6416,03-17-2022,08:14:17,28.6,25.7,7.0,43.6,2022-03-17 08:14:17
6416,6417,03-17-2022,08:15:17,28.6,25.6,7.0,43.4,2022-03-17 08:15:17
6417,6418,03-17-2022,08:16:17,28.6,25.6,7.0,43.4,2022-03-17 08:16:17
6418,6419,03-17-2022,08:17:17,28.7,25.5,7.0,43.5,2022-03-17 08:17:17
6419,6420,03-17-2022,08:18:17,28.7,25.5,7.0,43.5,2022-03-17 08:18:17
6420,6421,03-17-2022,08:19:17,28.7,25.4,6.9,43.3,2022-03-17 08:19:17
6421,6422,03-17-2022,08:20:17,28.7,25.4,6.9,43.3,2022-03-17 08:20:17
6422,6423,03-17-2022,08:21:17,28.7,25.4,6.9,43.3,2022-03-17 08:21:17
6423,6424,03-17-2022,08:22:17,28.8,25.4,7.0,43.6,2022-03-17 08:22:17
6424,6425,03-17-2022,08:23:17,28.7,25.4,6.9,43.3,2022-03-17 08:23:17
6425,6426,03-17-2022,08:24:17,28.8,25.3,6.9,43.4,2022-03-17 08:24:17
